"epoch","Name: hopfield_full - _step","Name: hopfield_full - _step__MIN","Name: hopfield_full - _step__MAX","Name: hopfield_full - loss_to_report_val","Name: hopfield_full - loss_to_report_val__MIN","Name: hopfield_full - loss_to_report_val__MAX"
"339","678","678","678","0.1489556069922074","0.145908167331816","0.15182315795210916"
"340","680","680","680","0.14839752198053136","0.1458901889346992","0.1502304371814657"
"341","682","682","682","0.14822483720543259","0.1472997501044817","0.1502247266187631"
"342","684","684","684","0.14890096915631487","0.14753724636608245","0.15109867747368602"
"343","686","686","686","0.1486778632395847","0.14499055917154935","0.15276136354503034"
"344","688","688","688","0.1482246407816084","0.144768599275155","0.14973799002519092"
"345","690","690","690","0.14771463713631375","0.14693807421457014","0.14835417979352059"
"346","692","692","692","0.14821976596004066","0.1472815164239882","0.1492128880579309"
"347","694","694","694","0.1475333730911988","0.1447105789488546","0.14976271307188682"
"348","696","696","696","0.14867788521409825","0.14587242983685977","0.15070910458691417"
"349","698","698","698","0.14601937751069438","0.14300230421876556","0.14885847248724135"
"350","700","700","700","0.14873425828361228","0.14460154934415617","0.15195587651525896"
"351","702","702","702","0.1479873032470267","0.14565308252265505","0.15085573331252627"
"352","704","704","704","0.1492409444241387","0.14657779316719127","0.15358196379915479"
"353","706","706","706","0.1485808600717335","0.14711622723232845","0.15017215003142603"
"354","708","708","708","0.14839097359753659","0.14719851879202098","0.14993759747102095"
"355","710","710","710","0.14866057526882973","0.14632621176329322","0.1498301672254911"
"356","712","712","712","0.14727596484891753","0.14324520170469443","0.15293072729431098"
"357","714","714","714","0.14842401124651747","0.14708124490878174","0.1504653034194085"
"358","716","716","716","0.14824871391319924","0.14532911112235863","0.15109449366461494"
"359","718","718","718","0.14870719462590967","0.14651638450505658","0.1502035406741084"
"360","720","720","720","0.148928581687141","0.14389991463162533","0.15234498458352347"
"361","722","722","722","0.1494272341666857","0.14506719714461835","0.15396438621281047"
"362","724","724","724","0.15071264334394363","0.14650807646462022","0.15327516433452773"
"363","726","726","726","0.14916360927349523","0.14538778068057956","0.15485446426432117"
"364","728","728","728","0.1494595741158798","0.14704831855706388","0.15078619472142907"
"365","730","730","730","0.1487830227290463","0.1463821670919201","0.15270669865088612"
"366","732","732","732","0.1486444367632776","0.14675221241158432","0.15200077029183645"
"367","734","734","734","0.1482335751441786","0.14502308674170236","0.15228671984340122"
"368","736","736","736","0.14774815972233762","0.1459721666931585","0.15083680818340728"
"369","738","738","738","0.14866947536130165","0.14487026499381825","0.15156393660933945"
"370","740","740","740","0.14811432861536553","0.1466415965778969","0.14988546258433694"
"371","742","742","742","0.14731866177871042","0.1459144922932759","0.1484702427651556"
"372","744","744","744","0.14737472155985035","0.14592710026112016","0.14857009510182145"
"373","746","746","746","0.1479671784888142","0.14595401528385005","0.14928694837699114"
"374","748","748","748","0.15105780260389773","0.14794759198973648","0.15404420640258365"
"375","750","750","750","0.15064916131721656","0.1488286286613527","0.15292113752137476"
"376","752","752","752","0.14884944688503227","0.1463752546878338","0.15258027817429623"
"377","754","754","754","0.14972452239797307","0.14856497320758263","0.1517494157192476"
"378","756","756","756","0.1484695284545362","0.14584729338351785","0.15062193902357363"
"379","758","758","758","0.14806632698851113","0.1462788592685958","0.15222112606557872"
"380","760","760","760","0.148428159498562","0.14604551587929476","0.15119000235899363"
"381","762","762","762","0.14975344304427013","0.14652324514178072","0.151807469872361"
"382","764","764","764","0.14878921319998847","0.1470582057890351","0.15154371719266094"
"383","766","766","766","0.14778172169521803","0.14625866640808205","0.14885790529599033"
"384","768","768","768","0.14934918902334055","0.1471733852804049","0.15128920051225497"
"385","770","770","770","0.1473887782472845","0.1460961072923172","0.14954749582672217"
"386","772","772","772","0.1494282301165873","0.14726447179516114","0.15079732602217488"
"387","774","774","774","0.1507714614390468","0.149084717051383","0.1548783138245031"
"388","776","776","776","0.14948464327877523","0.14633374721513162","0.15128177689605868"
"389","778","778","778","0.14988707978760515","0.14707049141707307","0.15339515732891598"
"390","780","780","780","0.1490570162008866","0.14812044964502602","0.15229400918740424"
"391","782","782","782","0.14889975420898197","0.14596201674916306","0.15110520061056626"
"392","784","784","784","0.1493466701917824","0.1459667013832066","0.15169503470542714"
"393","786","786","786","0.14987952612649375","0.14839785672847933","0.15299499384864765"
"394","788","788","788","0.14982509538075","0.14750028393954467","0.15239022959018003"
"395","790","790","790","0.14868291232501848","0.14676298170406205","0.1513928578325414"
"396","792","792","792","0.14995719095921806","0.14689942141169388","0.15123064412873552"
"397","794","794","794","0.1490071206641915","0.14658150422444965","0.15141092589511912"
"398","796","796","796","0.15074278239049113","0.1488366024959049","0.1522298021159623"
"399","798","798","798","0.14773990946488944","0.14641673900759108","0.15005743235118338"
"400","800","800","800","0.1488328892115399","0.14713133298802683","0.1508113148402198"
"401","802","802","802","0.14926223629357813","0.14672863074117595","0.15153095037450323"
"402","804","804","804","0.14759163287352475","0.14630624772279824","0.14968543448051408"
"403","806","806","806","0.1498807633435649","0.1483518187195658","0.15177583741209544"
"404","808","808","808","0.14873483106940255","0.14608164310343894","0.1499696681695629"
"405","810","810","810","0.1490573461706702","0.14840978600565413","0.15053713233704544"
"406","812","812","812","0.14963471720291308","0.14680936573303222","0.15281577143756928"
"407","814","814","814","0.14773398723326017","0.1444720642156287","0.15118149145456722"
"408","816","816","816","0.1496578300719772","0.14743081841413216","0.15505336177263937"
"409","818","818","818","0.14947221856923512","0.14614151587980964","0.15349631174479272"
"410","820","820","820","0.1476979666644549","0.14514384578109193","0.15180164469108873"
"411","822","822","822","0.1478094931388189","0.14494487437115078","0.14941698412525195"
"412","824","824","824","0.14844291629364564","0.14603198482354127","0.15184936191062381"
"413","826","826","826","0.14843175679944598","0.14366034670425962","0.15202707528966788"
"414","828","828","828","0.14948262494928016","0.1454334621001298","0.1547485100420573"
"415","830","830","830","0.14804096516504403","0.14594276231049266","0.15137245329123827"
"416","832","832","832","0.14811215624559432","0.14600805717417117","0.1491443109763336"
"417","834","834","834","0.14839615419759777","0.1470458914189431","0.1494313384586627"
"418","836","836","836","0.14872590118227055","0.148105780013052","0.15032146307427482"
"419","838","838","838","0.14749510688174355","0.1459950969487033","0.1489102450768636"
"420","840","840","840","0.14865205388524785","0.14651121464433428","0.15053824768726168"
"421","842","842","842","0.14720566998337256","0.14482293315341557","0.14905461506835957"
"422","844","844","844","0.15007598956814902","0.1473614759623005","0.15354899558425758"
"423","846","846","846","0.14892093778095072","0.14717954336520434","0.15151013211309014"
"424","848","848","848","0.149528916284872","0.14773900973127235","0.1515913596646929"
"425","850","850","850","0.14819114923971108","0.14622237303417743","0.15121186129606184"
"426","852","852","852","0.14929630329358373","0.14697702650040517","0.15255892349673025"
"427","854","854","854","0.14819756900454956","0.1449622078994748","0.15126674943859567"
"428","856","856","856","0.14984806997161162","0.14785295331446924","0.15321876646504717"
"429","858","858","858","0.14888286016957336","0.14650996679768377","0.15149378286157167"
"430","860","860","860","0.14967897772159544","0.14862712674847495","0.15068611131356496"
"431","862","862","862","0.15017450844496127","0.1457989315287199","0.15545298253837267"
"432","864","864","864","0.14922819915042995","0.14775010194299276","0.15301498621863588"
"433","866","866","866","0.1494124566104194","0.14728445508293034","0.15092971269179886"
"434","868","868","868","0.14889354833604168","0.14467427097128222","0.1531967768401814"
"435","870","870","870","0.14923858822411","0.14820917460143854","0.1506378000269666"
"436","872","872","872","0.15090555397181177","0.14843982001117575","0.1550725377385526"
"437","874","874","874","0.1487891036792341","0.14713136704693067","0.15029345719255988"
"438","876","876","876","0.14937370649002926","0.14670065128066198","0.15322651534444098"
"439","878","878","878","0.14885519262863586","0.14748572658937179","0.1498422776636487"
"440","880","880","880","0.149846230955471","0.14716022487639605","0.151638877648398"
"441","882","882","882","0.14830176475290263","0.14642148659365553","0.15132859337243137"
"442","884","884","884","0.15054667186829945","0.14896265831190045","0.1515608972985921"
"443","886","886","886","0.14798324151606101","0.14613853273090407","0.1492892025698319"
"444","888","888","888","0.14900360009904384","0.1457036169454477","0.15051616729811923"
"445","890","890","890","0.14933262738044348","0.14756761995245737","0.15057251086183637"
"446","892","892","892","0.1495197619862132","0.14794205980197084","0.15054097830832402"
"447","894","894","894","0.14868328875341186","0.14602910373546438","0.15043777688383528"
"448","896","896","896","0.1503920098831157","0.14792249627792609","0.1516803780710741"
"449","898","898","898","0.14903700161972622","0.14648181291971862","0.1505871980653003"
"450","900","900","900","0.1514041186375946","0.14838751637178013","0.1555409740292125"
"451","902","902","902","0.15122122397843005","0.14880397435531004","0.1582439419387723"
"452","904","904","904","0.15163019994752852","0.14794193190598215","0.15431232602527997"
"453","906","906","906","0.14880670071913304","0.1461510329800753","0.15275073219908583"
"454","908","908","908","0.15003175896124163","0.14662084584035404","0.15292119623823125"
"455","910","910","910","0.15207521607769486","0.14880489497867286","0.1542626041896883"
"456","912","912","912","0.14914129929678302","0.14741021935295193","0.15108167176725482"
"457","914","914","914","0.14839821673805173","0.14664896144236814","0.15108525695624989"
"458","916","916","916","0.15025329739494003","0.14906817020533727","0.15237097716812545"
"459","918","918","918","0.1489637937637617","0.14622504828931776","0.15110494357937457"
"460","920","920","920","0.1493131692359432","0.1459322998532584","0.15254525290922877"
"461","922","922","922","0.14907545531391658","0.14753655354877734","0.15163286584487956"
"462","924","924","924","0.1494358666219669","0.14889779474301748","0.1499461502777802"
"463","926","926","926","0.14926434606004277","0.14615092620913755","0.15296415034951522"
"464","928","928","928","0.1510558584583694","0.15002697342930083","0.1521197016379754"
"465","930","930","930","0.15030561295100273","0.14587834981396655","0.1536251067614892"
"466","932","932","932","0.15068224191750307","0.14585422060092063","0.15467641649158134"
"467","934","934","934","0.14849888858964191","0.14620937770384598","0.15027841484130441"
"468","936","936","936","0.1491984250477662","0.14725006769096685","0.15165565255712862"
"469","938","938","938","0.14885140069800556","0.14609017951479494","0.15160770928960865"
"470","940","940","940","0.15022750287540915","0.14660067312498204","0.1557110359804013"
"471","942","942","942","0.14918450924212662","0.14609907347980228","0.15203980867707384"
"472","944","944","944","0.14995400671295092","0.1454949051890377","0.15185990943727753"
"473","946","946","946","0.1496956145540725","0.14676681242204434","0.1523079415728718"
"474","948","948","948","0.15058213531441533","0.14624161233829266","0.1547467763394264"
"475","950","950","950","0.14993825773490893","0.1461688359483884","0.1530416168997553"
"476","952","952","952","0.14926627054012204","0.14631794155586134","0.15202678695300612"
"477","954","954","954","0.14962328407808867","0.14276662179968222","0.15425245782030186"
"478","956","956","956","0.15129773785645856","0.14894987806949944","0.15540807860743447"
"479","958","958","958","0.1500375216632513","0.14786900005395354","0.1525223435164547"
"480","960","960","960","0.15050977837517995","0.14943535314499293","0.1510443052764783"
"481","962","962","962","0.1484904267789468","0.1471228936812697","0.14941600373194083"
"482","964","964","964","0.14896486255106406","0.1475521862320195","0.15073405629392692"
"483","966","966","966","0.14917092918156555","0.14717866615446754","0.1514662052137522"
"484","968","968","968","0.14802874601628485","0.14599436440801705","0.150304777980991"
"485","970","970","970","0.15090900220257114","0.14817729767358698","0.1537226773057355"
"486","972","972","972","0.14976717113721832","0.14731362975467904","0.15197967038940943"
"487","974","974","974","0.1483801882816252","0.14467919579846486","0.14966638437248578"
"488","976","976","976","0.14934168240112683","0.1473633038605408","0.15213524557141753"
"489","978","978","978","0.15078796690372853","0.1488656110691096","0.153709295372824"
"490","980","980","980","0.14950232510796552","0.14679783960115358","0.153512361610345"
"491","982","982","982","0.15057333470635162","0.14875619693142383","0.1520453371621417"
"492","984","984","984","0.15128512156266932","0.14981238165929853","0.15506575403728107"
"493","986","986","986","0.15063971315756663","0.147727033969319","0.1547438422383012"
"494","988","988","988","0.15064118190588668","0.14724523130761108","0.15385031517665831"
"495","990","990","990","0.15083442179308143","0.14819072786697043","0.15439592317213072"
"496","992","992","992","0.1500622548079311","0.14731974195980183","0.15342492009349626"
"497","994","994","994","0.15072590017379298","0.14874213830315294","0.15342096517295195"
"498","996","996","996","0.14919054076255803","0.14676849445858034","0.15075652297069345"
"499","998","998","998","0.14884650205020505","0.14667447721996021","0.15238737163033048"
"500","1000","1000","1000","0.15073436454301012","0.14691809039828366","0.1527966363030089"
"501","1002","1002","1002","0.15101413357878216","0.14933596549081377","0.15237764190892705"
"502","1004","1004","1004","0.14975040829405353","0.14625836010161722","0.15417925153826023"
"503","1006","1006","1006","0.14910582486694363","0.14775732141099077","0.15100689004068502"
"504","1008","1008","1008","0.14996301144959304","0.14802927638180916","0.15208199907905792"
"505","1010","1010","1010","0.14871789657761708","0.1479301217977063","0.14978768399057135"
"506","1012","1012","1012","0.1500298912235574","0.14820339188256212","0.1547135754962739"
"507","1014","1014","1014","0.1511490421864047","0.14991849545311217","0.1532010741969559"
"508","1016","1016","1016","0.14999628052861214","0.14785206769910814","0.15234371264392516"
"509","1018","1018","1018","0.15100055691447117","0.1478908330404207","0.1540649299269849"
"510","1020","1020","1020","0.1506328634669434","0.14715197690418944","0.15432463681077324"
"511","1022","1022","1022","0.1491721840449049","0.14818390913869303","0.15099896274229913"
"512","1024","1024","1024","0.15042762706142007","0.14712008349323893","0.15347648587353285"
"513","1026","1026","1026","0.14965579406790847","0.14771004591514314","0.15214251792331562"
"514","1028","1028","1028","0.14969053716709793","0.14768047249345037","0.1505837447972834"
"515","1030","1030","1030","0.15114901580119583","0.14934665664373725","0.15302927331240598"
"516","1032","1032","1032","0.1492071754092828","0.14682743181609118","0.155171194507358"
"517","1034","1034","1034","0.15128125291889502","0.1507589524364453","0.15208919192812456"
"518","1036","1036","1036","0.1495383181469479","0.14655758717920886","0.1512846754236496"
"519","1038","1038","1038","0.15085500661496667","0.14903417864894009","0.15546578189814012"
"520","1040","1040","1040","0.15043124748266634","0.14663793208518341","0.15375139192557072"
"521","1042","1042","1042","0.15029410465611417","0.1478466027197545","0.15448946856749077"
"522","1044","1044","1044","0.14886091904319038","0.1461474745814202","0.15145148860712548"
"523","1046","1046","1046","0.1499400184794256","0.14878454738744645","0.1514109835107804"
"524","1048","1048","1048","0.1513464472370086","0.14843397195477295","0.15509842472337562"
"525","1050","1050","1050","0.14896982418983767","0.14755993644600968","0.15240491303769202"
"526","1052","1052","1052","0.1505956915230418","0.14832550953547255","0.15312960339884554"
"527","1054","1054","1054","0.14999845631840455","0.14831364247992396","0.15312164760571234"
"528","1056","1056","1056","0.1519553097670367","0.14967363600140318","0.15813083329478564"
"529","1058","1058","1058","0.14948333420795912","0.1460547501025318","0.151744969119767"
"530","1060","1060","1060","0.1491937159786994","0.14761034364870884","0.15039251200519246"
"531","1062","1062","1062","0.15181445128797022","0.14932287482263526","0.1550176853485573"
"532","1064","1064","1064","0.15146319355469223","0.15006417713829748","0.15292234720891745"
"533","1066","1066","1066","0.1490952343848839","0.14601836918820046","0.15175829953471465"
"534","1068","1068","1068","0.15059738007412143","0.1458427590479095","0.15364046504034745"
"535","1070","1070","1070","0.1499316796222571","0.14734821848501214","0.15368905121370385"
"536","1072","1072","1072","0.1504806710245503","0.14787894547034208","0.15375863230693154"
"537","1074","1074","1074","0.15053374402670375","0.14792666438660773","0.15340337115004476"
"538","1076","1076","1076","0.15009763361486664","0.14515516365401157","0.1524629547237786"
"539","1078","1078","1078","0.14950368232247707","0.14649297169760267","0.1515094456931326"
"540","1080","1080","1080","0.1488584392790029","0.1476907017839221","0.14991774252416354"
"541","1082","1082","1082","0.14938263566293966","0.14689571049494612","0.1506577216292368"
"542","1084","1084","1084","0.14976612596382805","0.14744015714636588","0.15246549000007148"
"543","1086","1086","1086","0.14931967901770662","0.14743265360966065","0.15245343539735315"
"544","1088","1088","1088","0.14992453183352467","0.1480554551859132","0.15270238612689782"
"545","1090","1090","1090","0.14984997925950672","0.14823082785479721","0.15151057148849598"
"546","1092","1092","1092","0.15044020058886826","0.14923141438609328","0.1524311284378595"
"547","1094","1094","1094","0.14858998022580588","0.1456338234063187","0.15103915214604008"
"548","1096","1096","1096","0.15017828986880238","0.1468176643576967","0.15343888487621593"
"549","1098","1098","1098","0.14959422381742177","0.14820257600762218","0.15057712325587122"
"550","1100","1100","1100","0.14977309663993849","0.14863677045493892","0.15107266222664886"
"551","1102","1102","1102","0.14889024491093691","0.14676299510289717","0.15055649040072602"
"552","1104","1104","1104","0.1498047358125124","0.14815523749465848","0.1525585772697874"
"553","1106","1106","1106","0.15026158617557975","0.1479985451987051","0.1538431681222197"
"554","1108","1108","1108","0.15044647347580514","0.14723167325336114","0.15503130632866088"
"555","1110","1110","1110","0.14860532941088536","0.14582046222134284","0.15073026993222202"
"556","1112","1112","1112","0.14947303216819563","0.14792243342425598","0.1507866659686504"
"557","1114","1114","1114","0.15067670598638094","0.1472709894044291","0.15406329701625054"
"558","1116","1116","1116","0.1497774248988024","0.14601008653533498","0.15265974751421782"
"559","1118","1118","1118","0.14960457272670785","0.14598043959635718","0.1534870161305672"
"560","1120","1120","1120","0.14947687273672616","0.1475555014257978","0.1518801555025363"
"561","1122","1122","1122","0.14956099379809898","0.147274453449486","0.15137662044623837"
"562","1124","1124","1124","0.14983885361121638","0.1462484408800161","0.1532846801318847"
"563","1126","1126","1126","0.1489730843280841","0.1459533944501122","0.1527326902824391"
"564","1128","1128","1128","0.14980921899351304","0.14485465275043405","0.15575106859753027"
"565","1130","1130","1130","0.15098397012791895","0.14796938668543738","0.15282403695196042"
"566","1132","1132","1132","0.15099830073553427","0.15023983876403635","0.15271899984972592"
"567","1134","1134","1134","0.1502888390556016","0.1468915341899481","0.1524230275556836"
"568","1136","1136","1136","0.15002353857182024","0.1488830140432846","0.1520651916462986"
"569","1138","1138","1138","0.14892331479631107","0.14790922958702268","0.15030158859583237"
"570","1140","1140","1140","0.14933902293435594","0.14728860192970053","0.1529112709686386"
"571","1142","1142","1142","0.14906861186270887","0.14498409477501165","0.15452499015066723"
"572","1144","1144","1144","0.15002504761928415","0.1469296325202354","0.1530415270666087"
"573","1146","1146","1146","0.15131318575447536","0.14890467297441853","0.1545482444698999"
"574","1148","1148","1148","0.14940453938610015","0.14764687400964713","0.15146532486310482"
"575","1150","1150","1150","0.14948049512982858","0.14792763778295004","0.1520985396853566"
"576","1152","1152","1152","0.14953730140940316","0.14788602453890756","0.15160563369563945"
"577","1154","1154","1154","0.14907252680585031","0.14769342849974723","0.15058385050440093"
"578","1156","1156","1156","0.14996438826832942","0.1484036986598914","0.15065316666460607"
"579","1158","1158","1158","0.14919664571303673","0.14735750425181648","0.1522250493254701"
"580","1160","1160","1160","0.14931078445342005","0.147830062095453","0.1529234782866206"
"581","1162","1162","1162","0.15082979014090692","0.14800684463787298","0.15341326297042626"
"582","1164","1164","1164","0.1509737788100806","0.14929710934734994","0.15303036752137933"
"583","1166","1166","1166","0.14968638585136448","0.14712220560098319","0.15134860380220314"
"584","1168","1168","1168","0.15151802928484706","0.1462025804728988","0.15387966732593808"
"585","1170","1170","1170","0.14967746015234049","0.1480209999086997","0.15237134678258313"
"586","1172","1172","1172","0.15086288020309327","0.147573901867598","0.1554954245643747"
"587","1174","1174","1174","0.14985083326038204","0.14692571181236141","0.15277108331604686"
"588","1176","1176","1176","0.15106001687256673","0.14620686714183398","0.15382112878949025"
"589","1178","1178","1178","0.1506048084781237","0.1470857668668027","0.15436182204870064"
"590","1180","1180","1180","0.1494442661866916","0.14832719472820136","0.15143710166545957"
"591","1182","1182","1182","0.14946700296268747","0.1445710227973874","0.1537555872502078"
"592","1184","1184","1184","0.14929134708753972","0.1476646357330828","0.1515143672379786"
"593","1186","1186","1186","0.14957880398307674","0.14813375236987605","0.15293576359300665"
"594","1188","1188","1188","0.14978568673331807","0.1468603684014036","0.15177213594465688"
"595","1190","1190","1190","0.14935403499756125","0.14733698022984798","0.15147909455796477"
"596","1192","1192","1192","0.14950870889306467","0.14720075224663684","0.1518535036407027"
"597","1194","1194","1194","0.14890771604963954","0.1462724423336831","0.15244707481627656"
"598","1196","1196","1196","0.14922362606185918","0.14510311362334014","0.1517495454887979"
"599","1198","1198","1198","0.1490035293184136","0.14587518723627524","0.1506423423117172"
"600","1200","1200","1200","0.14921524669373185","0.14684031121973065","0.1519128198186869"
"601","1202","1202","1202","0.14993427948920085","0.1483083100669612","0.1514996676563038"
"602","1204","1204","1204","0.15012109783493513","0.14638374808651208","0.1516155921141466"
"603","1206","1206","1206","0.14963682931119587","0.14674377784279036","0.15211619011245722"
"604","1208","1208","1208","0.14905628616238306","0.1463825044015146","0.15040474430838635"
"605","1210","1210","1210","0.151176320894527","0.14845495549565224","0.15396131481827624"
"606","1212","1212","1212","0.15161748295034358","0.15068349169703327","0.15207458808428476"
"607","1214","1214","1214","0.15019551119734084","0.14832450414691595","0.15152089678981687"
"608","1216","1216","1216","0.1511285248512648","0.14877626004651903","0.15347923476439165"
"609","1218","1218","1218","0.14928645838706567","0.14805879683723955","0.151287356569256"
"610","1220","1220","1220","0.14868853004155763","0.1470840708408449","0.15002991575416624"
"611","1222","1222","1222","0.15129088932685913","0.14770135614918303","0.15758958981113952"
"612","1224","1224","1224","0.14973183600153991","0.14827064099280565","0.15041203895603783"
"613","1226","1226","1226","0.15026096439403266","0.14861038856716433","0.15390226842718419"
"614","1228","1228","1228","0.14960378643366057","0.1480051765780806","0.15105616685903894"
"615","1230","1230","1230","0.14893538577975204","0.14740202172439995","0.15138507645890548"
"616","1232","1232","1232","0.15024154067312928","0.14637074202901465","0.1522723830421247"
"617","1234","1234","1234","0.14900083329311267","0.14676228418726905","0.15356319300660784"
"618","1236","1236","1236","0.15069887030512724","0.14675478047197743","0.15478612001039474"
"619","1238","1238","1238","0.15024617059437242","0.1492790679947072","0.1532829215480803"
"620","1240","1240","1240","0.15149817040636498","0.14894160945922927","0.15519813984261596"
"621","1242","1242","1242","0.14929263407127052","0.14639096395487727","0.15088031954980125"
"622","1244","1244","1244","0.14854487276883482","0.14631364342482356","0.14970664099530903"
"623","1246","1246","1246","0.14999981264922652","0.14704915520381573","0.15421639969375384"
"624","1248","1248","1248","0.14897471911620178","0.14744711426416063","0.1530190145696191"
"625","1250","1250","1250","0.1492673930137644","0.14661096691909933","0.1530133363344656"
"626","1252","1252","1252","0.15084916701170026","0.14657080460596364","0.1543997460511781"
"627","1254","1254","1254","0.15019751208776444","0.1470747352827067","0.15386471179785893"
"628","1256","1256","1256","0.14950709073368998","0.1476995666624399","0.1518512426039174"
"629","1258","1258","1258","0.15067484681887705","0.14699500071625024","0.1538950122105122"
"630","1260","1260","1260","0.1493561792940262","0.1472429791619954","0.151473853588655"
"631","1262","1262","1262","0.150249612683246","0.1477046912800895","0.15311173418483173"
"632","1264","1264","1264","0.1493939906068981","0.14655333245819455","0.1519614590818596"
"633","1266","1266","1266","0.14964038860591286","0.1464588269305524","0.15165465292078123"
"634","1268","1268","1268","0.14844173421191478","0.14732760140640844","0.14933573750802895"
"635","1270","1270","1270","0.15055857103279585","0.14890597045318918","0.15193290847285545"
"636","1272","1272","1272","0.150917962006269","0.14714163777961486","0.1557567225633904"
"637","1274","1274","1274","0.14862295267024223","0.14789334018106942","0.14960956106440945"
"638","1276","1276","1276","0.14835622192078582","0.14550710780225506","0.1511787430679325"
"639","1278","1278","1278","0.15031496234483108","0.14605152810636612","0.15473720799381055"
"640","1280","1280","1280","0.15047399305787576","0.14885626679639666","0.15423130110986696"
"641","1282","1282","1282","0.14913340292924798","0.14767198709870394","0.15143544979423143"
"642","1284","1284","1284","0.1522042824672062","0.14989073058129812","0.15476797891893365"
"643","1286","1286","1286","0.1501244937493502","0.14903058397138588","0.150925385284319"
"644","1288","1288","1288","0.14872616224369936","0.14612669559851924","0.1500171137193739"
"645","1290","1290","1290","0.1513790707871842","0.14853036021312452","0.15770542776563679"
"646","1292","1292","1292","0.14906019054288386","0.14765523936519026","0.15131184826285873"
"647","1294","1294","1294","0.1507784520241318","0.14635597208891504","0.1547226209800576"
"648","1296","1296","1296","0.14768874680774444","0.1453773021565086","0.15115136908206017"
"649","1298","1298","1298","0.14997501019806245","0.14755141278390232","0.1533639542052572"
"650","1300","1300","1300","0.1506045427348351","0.14802004813745384","0.15291521498473445"
"651","1302","1302","1302","0.15032922721660627","0.14741371578668375","0.15388521464186827"
"652","1304","1304","1304","0.15021462049975948","0.14603582175750043","0.15367534970390212"
"653","1306","1306","1306","0.15025694009849175","0.1493927210043148","0.15164379061827274"
"654","1308","1308","1308","0.15033204556765448","0.14936701203953764","0.15125531839029138"
"655","1310","1310","1310","0.15056939193804147","0.14710122247450932","0.15681183550064964"
"656","1312","1312","1312","0.1491279351591756","0.1469522954038891","0.15199535286074"
"657","1314","1314","1314","0.15128116029840993","0.14799434774002526","0.1565370526311102"
"658","1316","1316","1316","0.15110943567917656","0.14841507242923496","0.15390160601728062"
"659","1318","1318","1318","0.14920623162806487","0.14602558043767602","0.1550753343387501"
"660","1320","1320","1320","0.14918908186315363","0.14733749114796396","0.15167244166922067"
"661","1322","1322","1322","0.15091668915729764","0.14895326016179766","0.1540820982953433"
"662","1324","1324","1324","0.14996520057902166","0.14776200125897773","0.1535679234937323"
"663","1326","1326","1326","0.15172224412731114","0.1497594748484901","0.15421720752088672"
"664","1328","1328","1328","0.1504695607232532","0.14826118097074656","0.1528470625979243"
"665","1330","1330","1330","0.1502896721206005","0.1465040538178278","0.15207758014238848"
"666","1332","1332","1332","0.14983461582325547","0.14550887377648367","0.15329763387845"
"667","1334","1334","1334","0.15012777983714615","0.14616071175212048","0.15462268885971178"
"668","1336","1336","1336","0.14844423780193733","0.14671258131712114","0.15204399065149155"
"669","1338","1338","1338","0.150721266096215","0.14840674088539876","0.1533467238725251"
"670","1340","1340","1340","0.1495380142104114","0.14812146632048434","0.15211085146916659"
"671","1342","1342","1342","0.1503675790140477","0.14678771866259505","0.15184813322860852"
